gene_id,zoospore-A,zoospore-B,germinating cyst-A,germinating cyst-B,mycelia_48h-A,mycelia_48h-B,mycelia_96h-A,mycelia_96h-B,Early infection-A,Early infection-B,Late infection-A,Late infection-B
g28691,0.364491682,1.308247834,6.261479431,4.385543308,4.532437521,3.249630052,1.409816867,2.269046215,1.425157534,2.295600046,1.187635093,2.307772824
g28692,4.737746742,5.281230561,8.566082082,6.828222644,4.115471096,3.899207484,3.625731165,5.470177691,3.764242928,4.460659546,2.001112581,3.825777432
g28693,9.395785569,11.95593159,7.640153801,6.347009935,9.048088237,10.56950381,6.838848485,9.421390182,8.867646879,11.74952281,8.890768264,7.006034344
g28694,3.675406614,2.565094295,6.446045312,6.02835428,11.11988643,10.33711101,10.07213571,6.949825085,13.73341612,16.28403447,31.70488968,29.10290331
g28695,48.37019021,41.92806047,14.19223616,15.36083077,17.1284665,15.81370774,16.46823232,24.637119,20.96726204,24.85085059,30.68639497,28.569089
g28696,23.34442072,28.66229023,9.538502909,11.67584742,11.98577922,15.53364387,9.65129221,23.37888834,11.51233478,15.98481592,6.573422141,9.88897102
g28697,12.33106186,9.746229404,4.965399773,6.770401703,8.407934679,7.812241944,9.5327837,16.82307162,8.2550674,9.294398644,11.77738134,12.07627037
g28707,0,0,0.053510192,0.051710932,1.219687905,1.742848496,0.794864304,0.585313502,0.825230057,0.517346895,0.414858834,0.346726805
g28708,0,0,0,0,0.402883335,0,0,0.139633613,0,0,0,0.297777139
g28709,0.084018422,0,0,0,0,0,0,0.05632678,0,0,0,0
g28711,0,0.175316996,0,0,0,0,0,0.056136486,0,0,0,0
g28715,1.225946215,0.27899909,0,0,0.154655216,0.050401561,0.30382471,0,0.197144721,0.341115178,0.151966211,0.228615997
g28716,0.261817968,0.411130701,0.144420995,0.186086523,0.337627584,0.33009473,1.119283813,0.672847182,0.839253409,0.620573388,0.622044789,0.623864076
g28717,1.25030381,1.231901026,0.162277201,0.94092414,0.248962773,0.173862951,0.262015004,0.419108011,0.435239385,0.313785476,0.209686315,0.68347364
g28718,9.115046384,8.823258374,7.78296988,10.11710708,9.540317971,8.20580577,1.645876618,2.218310324,1.662570597,0.754692271,1.957952565,1.874420829
g28719,1.084362753,0.891925216,0.170898177,0,0.22473336,0.366198841,0,0,0,0,0,0.221471747
g28720,1.405359679,1.604963837,0,0.136207661,0.370694203,0.422827528,0.227574888,0.085651546,0.094507521,0.045423413,0,0.091328555
g28721,1.828433681,2.268582764,0.074709586,0.21659251,0.458472429,0.6403477,0.289505103,0.544799999,0.250470753,0.192615128,0.772287301,0.09681825
g28722,9.473840315,9.219361584,5.593867655,5.370211608,9.227275526,8.422080481,7.344389885,6.574995414,6.119711782,5.669184292,8.464497488,11.92310885
g28723,17.99067353,20.85453011,0,0,2.613721326,0.584092856,0.275074942,0.724702803,0.171350085,0.164712937,0.440275938,0.331172706
g28724,0.094600894,0,0.208730598,1.311128707,0.503219738,1.386523856,0,0.190264122,0.034989426,0.134536521,0,0
g28725,40.03886892,43.65820025,47.37685805,40.81587228,51.53128524,48.0040782,11.04335358,18.96127518,11.49003523,18.34737253,28.38678116,18.74022427
g28726,29.0026575,26.72145015,3.591412439,6.704669648,9.660180269,8.46520545,4.797142765,5.604934917,5.14459449,4.524443113,6.960959715,8.356426507
g28727,10.46970934,8.947212196,10.84319469,17.54025898,21.90504479,14.54693327,14.46277648,19.91103101,13.43473295,9.723743018,12.18349793,17.1067832
g28731,0,0,0.319809454,0.515093299,9.018539532,5.253846921,0.413095001,0.421078362,0.607574668,0.343553299,0.13774715,0.414450053
g28732,0,0,0,0,0.16251904,0,0.119727534,0.05632678,0.062150709,0,0,0
g28733,0,0,0,0,0.240517309,0.078383698,0.59062914,0.111146488,0.183957783,0.176832283,0,0.118513309
g28734,0,0,0,0,0.080984995,0.158356256,0.059661525,0.056136486,0.06194074,0.119083001,0,0.239428915
g28735,5.383502944,0.892797088,0,0,0.103103477,0,0.455737065,0.393076128,0.749149941,0.682230357,0.455898632,0.838258655
g28736,0.393419593,0,0.289351411,0.326225756,0.676446094,0.289342294,3.550649887,3.926979889,4.106660148,2.113670771,1.246283739,3.124821824
g28737,0.534937432,0.522671676,0.275404257,1.444781119,0.620846118,0.202331446,3.354093653,3.203737549,2.849095801,3.296628703,3.151932271,2.906219181
g28738,6.217268683,5.895699555,4.952010172,7.490348861,7.738849577,6.116220914,22.03006829,23.92462539,21.15990441,18.51640209,24.0051912,29.21733011
g28739,12.45201247,8.069614827,0.654155702,0.632159958,12.50191326,7.176796427,11.23806172,10.97159424,15.87816792,12.22737422,20.96261176,37.30050473
g28740,0.464726894,0.324336442,0,0,0,0,0.717429833,2.336681247,0.401066293,0.275379441,0.4416518,0.775151114
g28741,1.405359679,1.604963837,0.070473475,0.068103831,0.123564734,0.120807865,1.001329505,1.456076287,0.189015042,0.181693652,0.182124454,0.182657111
g28742,0.948076724,2.268582764,0.224128757,0.360987517,0.327480307,0.38420862,3.474061235,2.996399996,1.653106967,0.72230673,2.703005553,2.614092749
g28743,7.739193497,7.997097738,3.937788415,3.947638997,6.743009038,5.993240791,15.71081461,15.16274453,14.04079034,12.97507869,17.49963526,19.74466825
g28744,21.07920117,24.97693722,0,0,0.597422017,0.219034821,1.37537471,1.190583176,0.742517035,0.439234498,1.98124172,4.084463368
g28745,0.081800113,0.085633384,1.263405666,1.744177311,1.028482706,0.928187162,0,0,0,0,0,0
g28746,0.218695009,0.076314457,0.643381373,1.787525247,0.564036669,0.965041652,1.298515535,1.954870585,1.132422473,1.399575512,1.66268913,1.980217971
g28747,40.07239295,41.07286738,47.48781088,40.85161298,48.35381086,43.96763579,58.75191498,94.80637588,62.0296578,93.36579783,157.4176046,107.2330651
g28748,28.92867113,32.60791454,3.020051369,5.442614185,9.230838924,5.526869674,20.40103572,19.59247161,21.28986443,17.3086254,35.22667492,43.68612845
g28749,6.244392374,6.034166364,6.782935402,9.934712276,11.3353881,11.90004296,44.4917726,44.63242319,34.32381294,32.31118774,35.05825142,34.88609221
g28750,119.5957366,109.5816329,172.5573827,150.3362306,60.97619721,53.24460043,217.2328242,205.2044735,202.0350589,217.9935738,113.8861341,109.0587087
g28751,66.73221206,67.6174223,34.9986866,37.3227822,6.766165691,3.753116233,15.09629029,26.47520872,14.80697675,24.04049829,14.16542179,12.57387982
g28752,23.86824529,20.98975942,4.235686318,7.299652228,11.90326095,8.652629416,21.67202313,27.65586709,14.81588389,18.26130654,16.72347608,18.63259722
g28753,11.43943124,10.05634886,35.97288651,13.96786729,27.30488166,21.56456134,11.30297586,18.68115974,21.42636491,29.49547369,17.56153903,18.1021483
g28754,25.01213039,2.768725725,0.333459858,0.886180332,0.584672157,0.071453432,2.799726178,5.268614627,1.00615934,1.074651477,1.292639415,0.864279988
g28755,5.493341649,4.860767786,2.05618915,2.091632158,1.423113628,1.051251554,0.815426642,1.53449604,0.798202045,1.348560006,1.398369816,0.51423519
g28756,21.27806156,16.7675821,24.24819419,18.32250038,17.22484624,20.08335783,12.02311051,15.67584903,10.78158443,13.46761341,9.999663399,10.69750324
g28757,4.016949704,2.72889972,3.300102731,3.553610911,4.918302509,5.293467386,2.770763494,5.386005509,3.350780454,3.616016935,2.436699587,2.871495752
g28758,59.91366272,45.67535008,49.39342804,47.43457402,56.77474369,48.04088256,45.47733355,65.02884352,32.18869321,40.35033493,39.84828272,40.99725118
g28759,0.835464079,0.291538375,7.066351594,2.969020928,8.349643953,8.163353941,5.754320529,7.468044933,6.798170224,3.762487643,8.733788407,8.361180554
g28760,4.895888266,4.16431975,7.933051185,14.1908204,16.72090188,14.17777242,9.047928,11.69302221,9.05405387,10.3352284,10.46878341,10.06192627
g28761,0.13254243,0.138753558,0.146223039,0.423919031,0.897331065,0.375990254,0.28331248,1.59943957,0.196090472,0.094247509,0,0.757978171
g28762,0.088836682,0,0,0,0,0,0,0,0,0,0,0
g28764,1.484609773,1.317102303,6.967787607,7.618778982,8.615159076,6.828771892,3.280959862,4.723443648,3.611050825,3.578534867,1.865250242,4.388962942
g28765,28.88162658,27.10980233,12.33147631,14.6554865,10.47496672,7.155751024,23.49694778,26.99583189,19.05345748,18.41416811,19.79391821,22.63106253
g28766,249.1654118,329.7937908,1.102013434,1.59743796,10.80833492,8.619047787,13.34494555,19.67180854,10.76052637,8.567976964,26.69935315,36.59583524
g28767,3.891927707,7.076431464,14.91475,22.71178323,10.10371472,5.229682624,121.7213438,140.6214345,98.79394484,68.4579635,60.73624755,83.46373268
g28768,3.451136428,4.215005239,0.922994374,2.452887332,1.466614335,0.939446816,2.794273936,5.819245561,1.624572324,3.048926806,2.832534752,2.392268658
g28769,10.5268474,12.88599617,1.781949532,3.325303439,2.100878156,1.474670389,2.619207965,6.571879541,3.131278406,2.653543916,3.017126904,3.025951058
g28770,39.1931426,37.66346687,32.73412768,27.55961785,10.74378188,5.311271482,14.32720999,20.63401311,12.63486734,19.48025349,15.95453175,14.9563397
g28789,0,0,0,0,0,0.154188986,0,0,0,0,0,0
g28790,3.153363148,2.112725933,2.43519031,3.025681633,10.91834341,8.348960856,12.85166928,16.57411906,10.54348029,8.072191246,12.58651441,11.8118265
g28791,3.757976735,3.753894006,0.189886863,0.428171305,1.60920184,0.732397682,3.454291789,6.115758324,3.501372395,3.569733494,3.598644297,2.706876905
g28792,1.373650578,1.438021816,0.329442269,0.191018937,0.288813957,0.225896153,4.212822449,6.326243846,10.55888126,9.597802973,13.11120525,27.9214501
g28793,1.357297595,2.224021317,0.26041627,0.188744902,0.570751392,0.223206913,5.592273571,8.862079987,9.210883018,9.021955018,17.4978237,30.37326813
g28794,0.24540034,0.256900152,0,0,0,0,9.916471114,21.2229267,1.919024006,1.271341577,1.599191808,2.756649748
g28795,2.978507132,1.280641746,0.938839771,1.474316401,0.257205563,0.201173612,2.576968169,3.494436046,2.95082496,2.609604316,2.729521855,1.748961434
g28796,0,0.117940524,0,0.360331176,0.217923259,0.26632643,4.816312167,8.836903624,4.208591745,3.725132801,4.818019638,2.657660962
g28797,1.61864061,1.641539544,1.674104592,4.098460726,2.886371323,1.434901582,5.009619934,6.477004889,3.666891818,7.697136374,7.210641634,1.807932627
g28798,15.30529125,8.369972699,20.72829503,22.10141915,34.63172153,33.42703523,12.81760496,13.05574284,16.01096773,23.95928039,26.86545512,29.88337671
g28799,1.33734358,0.280002684,0.786869305,0.190102779,2.155715688,1.348876307,2.096308533,1.613823019,2.769954251,2.599264939,2.541880864,4.461301375
g28800,1.621185643,0.489564441,0.068789203,0.033238096,0.663363882,0.206361108,0.444271982,1.045056602,0.553493105,0.886756439,1.688832041,1.158896185
g28801,2.003260145,1.233609288,0,0.125630521,0.037989792,0.222853177,0.307857249,0.526668779,0.145280975,0.335168638,0.223975556,0.112315307
g28802,135.2901216,147.6520743,303.8363924,285.7457202,251.254902,249.0739717,207.3636293,230.3442495,249.0124243,228.9641967,155.5019289,157.5812727
g28803,1.800651213,3.991833133,8.764009083,15.01893193,6.966093908,5.0078474,22.56531441,36.71230251,20.99844032,17.39833186,12.68333375,17.4148724
g28804,16.75079282,29.92719471,0,0.076481292,0.069382224,0.16958557,0.332239575,0.913781764,0.504131292,0.408087623,0.613582819,0.564095911
g28805,2.36966685,4.626194213,0.211966731,0.409678857,0.557478103,0.423920105,4.426360966,3.477851158,3.695317336,3.233395813,4.747471546,6.134824614
g28806,18.08168163,13.1988031,3.392519645,2.950602684,2.676724889,3.314871892,3.155102759,1.525575184,2.911675885,3.979677082,2.980875673,3.868886098
g28807,140.8473616,114.7199618,1.020831778,2.889055298,2.237345455,2.24992568,2.590105654,1.861036797,1.515648618,1.87992365,2.261257217,2.456859911
g28808,24.21647172,18.98554783,0.156922286,0.151645832,0.206354879,0.134500579,0.304042662,0.452957819,0.131524097,0.202287337,0.405533934,0.152519998
g28809,2.44730129,1.526289139,20.73756032,17.04255437,35.755896,47.41505667,5.37956436,8.622375618,8.050214179,11.10774216,4.305177211,5.211099925
g28810,4.054609312,0.273846072,3.174467459,3.137448237,12.33365144,11.50192877,22.83194598,5.787242208,19.73735965,11.11399453,9.695364055,12.24814726
g28811,30.1980373,25.94691537,18.77108627,16.94011,9.510877784,6.688968237,11.14954571,12.93384647,10.46550746,8.307230184,12.52858728,12.71846399
g28812,9.225347771,5.408290052,2.374763752,1.245810022,11.42069286,13.25948757,8.632711716,8.370047631,10.69130989,12.11396211,17.35921716,14.68418133
g28813,190.8085025,119.4381818,138.0206231,127.2280449,260.6431355,226.9270279,225.8400204,198.9572124,243.0043387,234.0579545,375.0067771,416.4137563
g28814,42.24435665,32.202461,128.6931346,111.5692086,117.8475987,120.1807786,120.8049564,138.6093407,80.94836654,74.56143723,94.81162333,109.0551025
g28815,28.67963383,25.49128561,12.50936749,15.65431376,11.67561118,8.317655009,34.84630044,41.72528534,24.46853875,18.4387151,90.77944579,61.01321469
g28819,14.72187972,14.56813329,12.01301699,4.526285354,10.37943768,8.958367844,10.96560843,15.5622271,11.98064575,17.27487335,13.16899896,10.84702227
g28820,965.9319095,1103.694298,946.9900896,1009.300452,1100.427826,1303.851459,975.8565441,589.5375518,898.0810331,780.6173478,734.4595372,726.4116916
g28821,0.592480502,0.516870824,0.217878154,0,0.095504217,0,0.281431255,0.529606374,0,0.070216272,0.281531028,0.141177209
g28822,378.9391227,672.6381735,29.82356733,32.91999386,65.67863746,54.42466404,28.23883904,21.45458804,32.5994559,23.80750565,39.12676568,56.32465236
g28823,27.30404661,24.68851993,7.135886934,10.80161355,6.754111156,7.90245259,11.54209375,19.91665494,11.98302984,14.73439004,20.72601519,11.37536178
g28824,0.67772672,0.354742984,0.02670284,0,0.023409725,0.022887428,0.034491819,0.162269531,0.03580949,0.051633645,0.207024281,0.103814881
g28825,34.59125646,28.92443025,19.6336791,17.73170684,62.19505984,75.66348427,10.82749085,8.716799987,10.86041183,12.07696853,15.98634713,17.81455799
g28826,0.298619691,0.312613438,0,0,0.288813957,0.705925477,0,0.20019759,0.110448549,0,0,0
g28827,6.367799338,3.64077271,3.188298008,5.587744327,72.00942458,62.11195522,10.43534303,10.9352988,15.61690092,7.523409865,22.3444389,43.83915051
g28841,8.199221968,8.321359221,10.70271412,11.74412723,13.19646399,16.03876945,33.17903937,36.71553025,31.90010685,33.73537232,27.48055645,10.20112288
g28842,222.214239,192.9018949,316.4327076,261.3270793,84.1484362,80.97792856,107.6639529,118.0337378,108.1100863,91.64627795,61.8921695,59.14059336
g28843,97.89554236,61.24341756,14.16831815,18.96938986,25.243792,23.04393154,18.76971562,30.03019772,24.78736927,32.98399561,35.92430285,39.39475094
g28844,6.465765481,1.435797688,0,0,2.368731072,2.408517279,0.139603251,0.262709881,0.362341089,0.626950822,0.558610972,0.280122368
g28845,27.57584748,22.76798865,58.12801574,52.3235867,39.68801067,34.99987864,53.62267199,60.41326879,49.96443652,46.5701285,37.6720211,50.92383476
g28846,0.659187084,1.587178334,4.145189828,3.162481068,6.37541448,5.235864282,6.857267145,10.51782764,5.022471505,5.015421307,9.960657619,11.68616877
g28847,3.418680599,1.729794358,97.43160443,75.93185707,144.0497788,131.78444,4.749880275,5.347806889,2.823928181,2.87660731,5.198292452,4.561808854
g28848,11.21156561,5.57407259,18.53249824,14.43141806,46.89141463,49.88725151,8.709679995,12.09151042,9.430735386,10.39859432,9.728366429,12.86613476
g28849,34.36533084,28.37943868,35.8886172,32.59574785,22.23677461,25.4026354,10.39837572,15.44122695,12.36369774,13.36314971,12.4359849,13.92940723
g28850,7.626287491,7.620772346,5.392255771,5.913126995,7.141177551,5.801818842,2.222913308,3.160601953,2.307834011,2.90862313,3.261428678,1.68504378
g28851,12.22922486,11.50153504,3.46305541,4.183264315,10.05666964,8.595527416,13.41959274,16.13412979,15.14165091,11.71852143,27.96739631,22.15886184
g28852,1.8359581,0,0,0,1.183780664,1.157369177,0.218022361,1.230844443,0,0.435167512,0.872398617,0.874950111
g28854,0.15753454,0,0.115863171,0,0.0507872,0.04965408,0.037414854,1.091331354,0.116532579,0.149358341,0.149712475,0.150150337
g28858,0,0,0.067682446,0,0.059335541,0,0,0,0,0,0,0
g28874,0.892275636,0.6746198,0.9843735,1.955397183,1.39035039,0.749975227,1.554063392,2.425994396,1.576763482,0.845965643,1.695942912,0.992193426
g28875,0.950240294,0.331589973,0,0.16884528,0.229759346,0.299510873,1.297685813,3.60995271,1.698719852,1.182459964,1.354586991,1.24533634
g28876,32.5162409,16.08806851,3.256434075,8.291931038,10.28647215,8.506335274,7.010511093,14.44904346,6.134592171,10.6278765,18.70132386,20.36367819
g28877,1225.268276,1061.414665,4109.026813,3952.148024,2268.205392,1634.727168,1943.281886,2387.516632,1764.241836,1823.482308,2618.327425,3378.025722
g28878,8.361351345,9.117891946,14.71508802,14.8039676,4.332209358,3.34138059,19.96480673,39.37219271,16.1623043,15.57165674,12.34496598,21.13320765
g28879,5.474694333,9.482607624,8.949848312,13.37132558,19.54307777,22.68373866,7.90790746,5.605532522,7.805030776,7.538097468,11.06790053,11.88298208
g28880,0,0,0,0,0,0.050619278,0,0,0,0,0,0
g28882,0,0,0.170898177,0,0.14982224,0,0.441495282,0.726967499,0.802132585,0.550758882,0,0.221471747
g28883,2.643779663,1.037876615,0,0.176161908,0,0.624979356,0.353196226,0.664655999,0.733378364,0.234990456,0,0
g28884,0.207409492,0.05428225,0,0,0.050149704,0,0.147780848,0.104287029,0.038356609,0.073741775,0.295666477,0.148265605
g28885,0.309817929,0,0,0,0.119857792,0,0.264897169,0.747737999,0.550033773,0.396546395,0.35332144,0.442943494
g28886,0.260899309,0.163875255,0.230262807,0.834451145,0,0,3.494783706,6.051867781,2.277332813,3.710375625,4.016706898,1.41741918
g28887,0.534456805,0.279751109,0,0,0,0,0.476005695,1.209279783,0.593028326,0.475048092,1.333288453,0.382053687
g28888,0.190291243,0.099604282,0.104966251,0.101436799,0.506117357,0.404857068,1.08467171,1.690343951,0.844581609,0.575072614,0.813792184,0.816172272
g28889,25.94655379,16.64342679,3.153148349,4.570687353,14.59889505,13.97757883,4.263810291,7.904017286,3.303506142,7.748333964,8.65796682,9.257918065
g28890,3.804781588,2.332946338,0.239857091,0.057947996,0.998814935,0.668152272,0.929463751,1.639776313,0.723728648,0.927593906,0.774827719,0.699384464
g28891,1.206370698,0.80366552,0,0.116921621,0.530344213,0.62221396,1.015829852,3.308575216,1.784770354,1.325720494,1.250695363,1.411147413
g28893,0.246212924,0.171833877,0,0,0.555632149,0,1.520381103,1.320508607,1.09278233,0.525227013,0.701963126,1.173360248
g28894,25.68594321,13.19791197,0.85153417,1.005768681,7.838450772,7.906853871,3.238650511,3.564764009,3.330654333,6.738696908,1.956104859,2.329668202
g28895,64.0245777,22.36030072,3.248172697,3.367241661,16.72313905,11.08562194,7.285148929,6.854713597,8.90983433,19.83207792,12.36243484,10.56176279
g28896,78.28456055,62.37050977,37.66208885,25.32742909,195.8431096,257.7155437,88.69890117,69.60076971,83.85420534,96.63428291,142.1285491,105.7715633
