"gene","Compartment","log2FoldChange"
"g21109","A",-0.916053036097381
"g12174","A",2.85085830927526
"g11370","A",-1.25926187535021
"g25356","A",1.20782286261589
"g17225","A",-1.35321813326221
"g7925","A",2.39873398786013
"g3579","A",1.25064038687551
"g25208","A",2.41616562840676
"g6464","A",1.76076415051024
"g6711","A",2.33127861368481
"g9117","A",-0.914610536917182
"g12247","A",2.79424636691811
"g17271","A",-1.97355805087563
"g22112","A",1.75125872832157
"g25136","A",6.96364242247644
"g14651","A",-1.1563712969372
"g14482","A",2.51802238280355
"g29375","A",2.23838741851528
"g17015","A",2.68085604803612
"g21389","A",7.07069508737532
"g21509","A",7.15560828524474
"g13202","A",3.19014744530515
"g21986","A",-1.67408551543306
"g22723","A",-1.11458602924728
"g17846","A",1.64609483676241
"g1900","A",1.44156464748043
"g17375","A",2.10178046990342
"g3295","A",-1.60411836805272
"g16437","A",-1.6374331961733
"g1345","A",2.89026030637475
"g14673","A",-1.46784498182523
"g27328","A",3.15454405930521
"g25316","A",-1.75443785287199
"g12085","A",4.29879182080258
"g2170","A",1.59227512574055
"g204","A",-1.40456188734581
"g25276","A",2.5523728147535
"g21304","A",-1.36583208477265
"g3272","A",-2.48015431014468
"g12175","A",1.78147511173706
"g9289","A",-0.986863412285783
"g7810","A",-1.45163315127658
"g15798","A",1.02544532410082
"g14731","A",2.02338901656728
"g16796","A",-2.05757962508808
"g20960","A",1.58789154987196
"g11030","A",-1.05434824578464
"g8322","A",-1.64006890949603
"g8848","A",-1.28757168940657
"g15881","A",1.73649733996007
"g4866","A",2.08513234776556
"g667","A",-1.17493714976637
"g1638","A",3.10689157683062
"g3033","A",-2.42547001319049
"g1381","A",-1.64911640813641
"g27532","A",-1.5767614805905
"g2540","A",-1.39291124414494
"g27484","A",-4.87923890507173
"g10290","A",1.26293588171254
"g17417","A",1.6604524436301
"g28933","A",-2.43312295341268
"g24346","A",-1.43280157101419
"g27201","A",2.891143608983
"g2034","A",-1.38971020179724
"g23228","A",-1.38657203809226
"g877","A",1.73539490947794
"g1938","A",-1.50787422661742
"g22419","A",-1.43521038754011
"g16342","A",4.83408738198978
"g24293","A",2.23495184447698
"g6381","A",1.77415855121249
"g2342","A",6.76013547140362
"g1687","A",2.09991678344787
"g2020","A",-1.90210423154992
"g28240","A",2.48172844685711
"g27028","A",1.81838109977878
"g16126","A",1.2041549024839
"g17855","A",1.51852902419548
"g20418","A",-1.20449503306937
"g4116","A",4.98566359269907
"g5627","A",4.7557630005424
"g6490","A",1.71666196973442
"g16816","A",-1.28992428010505
"g4414","A",-1.4286736661088
"g3914","A",1.97733415535813
"g13256","A",2.8908839922268
"g7544","A",-1.56748586100574
"g2299","A",2.0068060447935
"g357","A",-1.28882779423586
"g6204","A",1.75474806685029
"g17300","A",1.87494252881129
"g5684","A",1.86698927496379
"g9029","A",-3.00854623510197
"g21283","A",-0.976211466701872
"g3910","A",-1.44821085796215
"g20107","A",1.22324196150088
"g25414","A",1.64448640587638
"g23387","A",-1.39994139742473
"g21998","A",-1.43202760741119
"g639","A",-2.30132004721605
"g12909","A",4.44694908391244
"g18758","A",1.49214753688471
"g12908","A",1.58670313427957
"g8001","A",1.7135422897098
"g6628","A",-1.14587221478435
"g7179","A",1.57654562009324
"g2166","A",-1.01959630340354
"g7743","A",3.80153585920511
"g16247","A",1.1516794057564
"g4245","A",2.31642393569623
"g9256","A",1.78710764372339
"g20350","A",-1.54865343604018
"g13459","A",2.41224390199077
"g23343","A",-1.45488889799018
"g1706","A",-1.98358222242227
"g1291","A",1.25356719139974
"g5896","A",-1.28198952650729
"g8343","A",1.19938569264359
"g19666","A",1.32228593542572
"g2225","A",1.6737766921471
"g17427","A",-1.1590795279557
"g2424","A",-1.1802032383482
"g27461","A",-5.55332840428126
"g12625","A",-1.62048769282562
"g3034","A",-2.72023238467323
"g9102","A",1.62038235856006
"g17005","A",3.71511509201766
"g6566","A",-1.18402929788692
"g22414","A",-1.0887407534361
"g443","A",1.08792942034617
"g934","A",1.29311042716194
"g17105","A",1.05592449350757
"g10241","A",1.5451734716753
"g22396","A",-1.30594109283008
"g23346","A",-1.09168136513294
"g14648","A",-1.55253933668325
"g19645","A",2.8481365850677
"g14283","A",-2.2000205036745
"g23078","A",-1.00361102765325
"g29709","A",4.64361612072518
"g17254","A",-3.6515295233047
"g17262","A",2.11141031016133
"g18632","A",1.39613818067213
"g2062","A",3.00312077491215
"g2578","A",-0.938609740270056
"g29690","A",-1.13754431556843
"g13555","A",4.39402534013672
"g4308","A",-1.18906545005397
"g24931","A",1.47168648214104
"g18703","A",1.71708825709076
"g4196","A",1.03199043864317
"g25163","A",1.1845324727591
"g12207","A",-1.26384413181579
"g13266","A",2.39730741129123
"g22405","A",2.66488623177905
"g13269","A",-0.928644234566866
"g17853","A",2.99620851884522
"g3484","A",-1.22842257003427
"g11753","A",3.3039410475993
"g22173","A",1.59765650544554
"g7206","A",-1.31653580263101
"g1238","A",-1.36645619527846
"g1170","A",1.68048056393535
"g20651","A",1.9150094111454
"g9967","A",2.46650438804298
"g66","A",-1.19676914866423
"g6072","A",1.00231982952835
"g20875","A",1.65630948600539
"g11844","A",-1.55701102631266
"g29472","A",-1.22210762215426
"g7706","A",3.02937136606405
"g2110","A",2.8197775505674
"g17098","A",-1.7212016397224
"g21099","A",-1.11461202525402
"g23333","A",-1.26901001862515
"g20809","A",4.07406513754013
"g6290","A",-2.17528976923119
"g7417","A",1.6190733560535
"g7473","A",-1.25999143383126
"g1260","A",-1.12081993422471
"g2077","A",2.13353451024038
"g24065","A",1.63248768256891
"g21948","A",6.81040087475568
"g4903","A",-1.11728186139837
"g18394","A",-1.1196143539159
"g10269","A",3.86302264243777
"g1792","A",-1.34563114238633
"g8915","A",2.6603574405817
"g10023","A",1.26693047369119
"g26108","A",1.47201394967626
"g16855","A",-1.47899929772148
"g26189","A",1.10491001471226
"g11387","A",2.29618845602057
"g3108","A",3.04583522471733
"g10495","A",1.43284249265261
"g24294","A",2.03842125488032
"g11395","A",-1.28732544764335
"g3487","A",1.86974590058574
"g7432","A",-1.37833664220356
"g7479","A",-1.49282867141092
"g27127","A",3.25758009003463
"g16327","A",1.13028715061172
"g24259","A",-1.34046571929285
"g10278","A",-1.27862621369177
"g11293","A",3.29102349591365
"g1852","A",1.80245968524458
"g11756","A",-1.11964341815488
"g5861","A",2.2605738869869
"g10699","A",-3.37835992682309
"g2987","A",1.43361352488047
"g6457","A",-1.42800621932252
"g3296","A",-2.02580857235457
"g5288","A",2.88031702755931
"g7287","A",-1.11884629794575
"g6518","A",-1.04205314570431
"g18584","A",-0.951159734528636
"g7132","A",-1.48882149957559
"g12227","A",1.6001420394149
"g7296","A",1.79430553032394
"g25190","A",-1.2853112028871
"g27385","A",1.42334856813031
"g13567","A",-1.71212324178631
"g16610","A",-1.64278243320294
"g395","A",1.06672041107924
"g27362","A",6.6529327709028
"g17093","A",-1.21363007424974
"g24232","A",-1.26527734327524
"g11252","A",-1.72737895798988
"g20102","A",-1.53383788514557
"g4749","A",1.30324559463357
"g27075","A",-1.23949413350134
"g17299","A",5.0177167433478
"g27020","A",1.86224837661424
"g12202","A",-1.27819653213877
"g14518","A",1.24866603631686
"g7282","A",-1.22747068979305
"g16339","A",-1.06184457019105
"g21506","A",2.5169987582536
"g2698","A",-1.20732518603917
"g362","A",-1.25513289185867
"g17101","A",-0.844917421522243
"g1218","A",-1.06520783210891
"g23950","A",-1.87083499214402
"g6331","A",-1.25485714692131
"g6752","A",2.25221031913017
"g20218","A",0.939491620002797
"g17108","A",-0.932079298644727
"g20183","A",-1.69256221273731
"g20230","A",-1.15752053391498
"g16565","A",-1.09182311946706
"g24012","A",-1.32590523510418
"g17172","A",-1.25603781853292
"g1337","A",1.59184787217934
"g4729","A",1.09036866029348
"g6901","A",-1.00683438605503
"g7203","A",-1.31829282422396
"g14473","A",1.91633250040141
"g21958","A",-1.29701081134747
"g627","A",3.56504159382686
"g7025","A",1.4039625877703
"g5891","A",2.50793437647171
"g27069","A",1.21434621805228
"g15857","A",1.72325349316331
"g16128","A",6.97600243969552
"g21001","A",-0.889332879408921
"g6423","A",1.16368804210566
"g14783","A",1.91739614134494
"g16243","A",-1.00989631439405
"g18589","A",6.23457654902395
"g23827","A",-1.34739587467621
"g1246","A",3.55992154537218
"g7270","A",1.04490371688308
"g21985","A",1.09748522866067
"g22221","A",1.22781523853082
"g19639","A",2.0069953522336
"g18798","A",1.79233098955116
"g26872","A",6.37566590640294
"g3270","A",2.31274340476337
"g1039","A",4.19109827502937
"g11063","A",1.17046471537773
"g253","A",1.8804829225181
"g21525","A",2.10682107095956
"g7864","A",1.82906999177275
"g6625","A",-1.4454682900219
"g7201","A",-2.3276659724778
"g6470","A",-1.45456543680622
"g1388","A",1.23959087476076
"g1650","A",1.83600111508041
"g23217","A",1.57675176249101
"g4931","A",3.61761913012546
"g28889","A",1.63011770805594
"g16650","A",1.29810122693577
"g10903","A",-1.14873614853682
"g2133","A",-2.40683415282424
"g3276","A",-1.35827388527814
"g8853","A",2.02721471856901
"g18678","A",0.928792377116919
"g20018","A",1.67580939608744
"g101","A",-1.05256431814827
"g6686","A",-1.05396747982535
"g1118","A",-1.13195920902002
"g2268","A",1.45345292098958
"g1296","A",1.94899376958874
"g15905","A",1.32998303847646
"g20869","A",-0.998109605992201
"g11384","A",1.49704211085631
"g15893","A",1.00336022705651
"g14334","A",-1.15621286937769
"g21184","A",-1.03716445323885
"g14993","A",2.26458988910297
"g3266","A",-1.85904794255378
"g1879","A",1.52195452946166
"g4979","A",5.48607109034017
"g15858","A",2.53738494811595
"g17381","A",4.28505882690744
"g28218","A",3.20860282703094
"g1849","A",2.93854278620815
"g8338","A",-1.23827021584033
"g15803","A",-2.42049491050306
"g16849","A",-1.47590589617906
"g5635","A",-1.09237496925597
"g2132","A",-2.13419197730373
"g419","A",1.10232790045052
"g23801","A",2.30098437041472
"g5060","A",6.7219061477004
"g9296","A",1.25769526427479
"g12887","A",-1.23102335226644
"g27235","A",-5.07110779010083
"g9041","A",0.840989040539606
"g26151","A",1.54492097552622
"g10327","A",2.34469918330393
"g15891","A",1.01896203115888
"g23284","A",-2.83294658870629
"g360","A",-1.62990110628768
"g20170","A",-1.14658209144826
"g3131","A",1.73009401553166
"g2100","A",1.13603819358651
"g16552","A",-1.31216126093731
"g22537","A",6.04784964807144
"g5298","A",-1.32241967068288
"g12530","A",1.42581007960538
"g2253","A",-1.14973651148642
"g5082","A",2.09847710738673
"g5866","A",1.1403310392216
"g5624","A",-2.44749041377538
"g5281","A",2.71430938535614
"g12968","A",-0.980492818094121
"g25507","A",1.69091980688933
"g21560","A",-1.67698724658979
"g9078","A",-1.66323663510852
"g6624","A",-1.73808480694316
"g27206","A",1.81370351154081
"g300","A",-0.946885558665332
"g14146","A",-1.43816507833112
"g2047","A",-1.16324040862902
"g12915","A",-0.897483518526481
"g17791","A",-1.42700443851033
"g7620","A",1.34952675762196
"g16652","A",-1.53189330588157
"g23303","A",-1.47741693483609
"g631","A",-1.54606780223467
"g5104","A",1.23351744051001
"g7441","A",-1.08404040558674
"g21950","A",-1.00849973509875
"g16932","A",1.57389756098958
"g16139","A",-1.4700850968595
"g6751","A",1.99827417113194
"g29145","A",-1.94213286425269
"g10434","A",3.17929476415452
"g15895","A",-1.20129209026241
"g839","A",-1.50266833507404
"g21267","A",-0.97388875633054
"g2378","A",-1.22866067934663
"g6424","A",-0.85210856146435
"g14223","A",-1.09296225034773
"g1636","A",-0.883494249201903
"g26903","A",1.20449400195763
"g1224","A",1.46152008367451
"g6217","A",1.97358896238712
"g2973","A",1.77457083873555
"g4814","A",-0.870895204489272
"g12058","A",-1.35176864461155
"g20866","A",2.41768804754669
"g10317","A",1.97457106426267
"g17217","A",-1.32753020850775
"g18701","A",-1.89357597889812
"g24227","A",-1.37805584469174
"g6848","A",1.25784540510626
"g4960","A",-2.41736802614364
"g10084","A",-1.13702955380917
"g27199","A",1.81504752435275
"g12083","A",1.78544635630201
"g14250","A",1.35714272997631
"g12797","A",-1.58416512855737
"g396","A",-1.34937580445448
"g7130","A",-1.26380259669931
"g12873","A",1.05576771818409
"g6634","A",5.43988337485685
"g24230","A",-1.22654439657458
"g6538","A",-1.41151059110578
"g21277","A",1.38065068209494
"g21926","A",1.18655125793865
"g2281","A",2.23467550075119
"g1978","A",2.81118521792186
"g18711","A",3.90617275603453
"g14944","A",-0.935782337033222
"g1294","A",1.97860880695135
"g6592","A",-1.67640440835801
"g10133","A",1.72253962886991
"g10862","A",-1.18120175302255
"g514","A",-1.32890570308682
"g3588","A",-1.64417147006052
"g7689","A",3.32592571816513
"g8906","A",-1.21199216642749
"g10538","A",6.37649492927777
"g7749","A",6.11655387125302
"g3087","A",-1.60428378125581
"g8068","A",1.17655888366713
"g20105","A",-1.46311151681159
"g18822","A",1.16105272989595
"g14895","A",-1.40924251005938
"g1134","A",6.33891846175206
"g12242","A",-1.05922904507566
"g17851","A",2.34184296256502
"g13331","A",1.01169116213737
"g21995","A",1.54590910186558
"g11382","A",1.88954234052349
"g2080","A",1.50620363626427
"g16845","A",-1.49173759433696
"g14204","A",-1.3196946162165
"g647","A",-1.0010937067183
"g7898","A",-1.36305778544142
"g14656","A",1.45757601235674
"g16630","A",2.1881210112031
"g12843","A",-0.985784754521376
"g25199","A",6.5861144584026
"g16798","A",-1.33352751666474
"g29124","A",2.25996722750532
"g8074","A",-1.0268273302507
"g15033","A",-1.75051137768574
"g5741","A",1.14103585014528
"g16857","A",-0.966581832767128
"g23837","A",-1.2858341025394
"g1929","A",6.22531635496822
"g22577","A",-1.08253657714996
"g6999","A",-1.00643711025429
"g18689","A",3.22182971357968
"g17016","A",1.29667069445615
"g7836","A",-1.09877981275551
"g6616","A",-1.18587448391549
"g5118","A",1.36270781432961
"g26261","A",2.0341163427562
"g10646","A",-1.2249235411998
"g1115","A",-3.30238731439162
"g5860","A",1.0717736374244
"g4408","A",-1.02326962776151
"g4919","A",6.69241830937226
"g9114","A",1.37081248593247
"g12245","A",2.1520481131431
"g3620","A",-1.73736404223129
"g7538","A",2.72202096724856
"g10892","A",-1.34657362603513
"g11286","A",4.88907755595122
"g735","A",1.14799830041076
"g16267","A",1.11531106072179
"g18385","A",1.14097912600193
"g1833","A",6.20192208298108
"g9982","A",0.980802456501054
"g14526","A",2.54956827969936
"g2984","A",-1.91963097175018
"g13257","A",1.97139170726429
"g72","A",-1.33401539517201
"g75","A",1.42637125638936
"g5059","A",2.51308050983812
"g22546","A",1.60703187521422
"g18400","A",1.0114138494957
"g16338","A",2.82396859218762
"g4927","A",3.38690927670449
"g11081","A",-1.12649092143171
"g1668","A",1.51987974919517
"g17224","A",-1.86695346565742
"g2690","A",1.15108897017781
"g6762","A",2.35731558224574
"g6173","A",-1.85902941955102
"g12966","A",1.34547908279554
"g7169","A",1.31500708901251
"g24356","A",-0.899114040397592
"g18628","A",-3.70679004126297
"g5658","A",-1.07963549369017
"g15898","A",1.51171726979399
"g18805","A",1.43801069239388
"g5101","A",1.87545784762959
"g12100","A",-1.00470265967967
"g9004","A",-1.16482889120216
"g26993","A",1.46119747612204
"g1713","A",1.66442558802885
"g2026","A",6.62770971904126
"g1166","A",3.34995057545778
"g6611","A",0.990181138524686
"g425","A",6.24551496893838
"g7289","A",2.38612591756798
"g18619","A",-1.50547358665332
"g13364","A",-1.02959657685533
"g404","A",-1.2611634538823
"g12228","A",2.97111379827899
"g10235","A",-1.29718669280805
"g12556","A",1.80504831775873
"g11138","A",-0.948594766461535
"g2252","A",1.12823457611782
"g9984","A",-1.03697280354708
"g25002","A",2.92042721966793
"g26182","A",-1.00308381340699
"g2118","A",2.77280798074204
"g6275","A",5.02237871281127
"g10124","A",-1.0631579773947
"g27222","A",-4.71302744348044
"g14370","A",1.13941004386157
"g17818","A",1.04833220451377
"g8159","A",1.55489342766083
"g16003","A",-0.924215394568183
"g22270","A",-1.22215963195721
"g5682","A",1.54683773636879
"g10282","A",2.82881038119247
"g17500","A",4.71785523964482
"g5021","A",2.50210375477493
"g12838","A",4.30393424854972
"g20892","A",1.04445394689767
"g21368","A",-1.40119221991108
"g26915","A",-1.46000774874899
"g7413","A",-1.45655932414567
"g2027","A",1.79419925450284
"g19798","A",1.20966676845338
"g2125","A",2.48657143154472
"g20080","A",2.529237856367
"g26230","A",-1.64743601117728
"g19616","A",-1.18958097505563
"g14700","A",4.64116649879118
"g16683","A",-1.47065662588116
"g22352","A",-1.50626096839912
"g27485","A",-4.52654393377064
"g6474","A",3.10271305825636
"g6626","A",-1.65024189287973
"g26109","A",-1.19261836457927
"g2051","A",0.933121445786549
"g15886","A",1.69719405685349
"g13366","A",-1.77250439744257
"g24170","A",-1.84254547657135
"g3310","A",-1.4307406013535
"g834","A",4.09896915573934
"g27351","A",-1.35482922401903
"g23327","A",1.7424180872218
"g8002","A",-0.918651679152209
"g21983","A",-1.11127781091429
"g10300","A",2.56843262726792
"g215","A",-1.20074564267199
"g7963","A",-0.985535905507561
"g2010","A",1.5948586670427
"g7284","A",-1.30245770526275
"g678","A",1.2333513574726
"g11254","A",-1.51341798083539
"g11476","A",1.11675189060191
"g6325","A",2.18438406549801
"g11895","A",1.30460753587247
"g1244","A",1.58783820369019
"g24374","A",-0.838434229147647
"g14330","A",1.33808152146273
"g20029","A",-1.30826069380147
"g22266","A",1.67398933171161
"g4348","A",-1.49300530686464
"g169","A",-1.40548270671828
"g17436","A",-1.26304910813469
"g4886","A",1.02889839161633
"g22012","A",-1.35424306586137
"g499","A",3.15122159441983
"g6736","A",1.8120718904338
"g2071","A",6.82125699455116
"g2528","A",-2.61720882768401
"g11904","A",-0.998889442449415
"g20694","A",-1.42798637807915
"g22330","A",-0.74575247129356
"g15819","A",-0.984968151273602
"g5134","A",2.20112240714494
"g7119","A",-2.10919308177381
"g17243","A",6.05511825350443
"g16497","A",-2.59747553083078
"g26152","A",-1.05730701412516
"g17916","A",4.06256059837348
"g18729","A",-1.88918954060372
"g8899","A",-1.56464229013086
"g9058","A",-2.11104026809272
"g3539","A",0.995692152798513
"g4928","A",5.18704075516944
"g19696","A",1.28117239762907
"g23084","A",-1.32075593132352
"g6200","A",-0.986754586284081
"g29734","A",2.76773021662498
"g3922","A",-0.909759957006782
"g4155","A",-3.27679861228727
"g13536","A",1.73603020318961
"g16272","A",-1.03102386587034
"g24254","A",-1.1009333968565
"g27394","A",4.64922322083351
"g22321","A",1.34093403321717
"g10215","A",2.0275028564861
"g3912","A",1.4023594085456
"g11398","A",6.25327203595294
"g6657","A",-1.15779038906774
"g24354","A",-0.869491169184659
"g16496","A",-0.974176930450535
"g22635","A",2.36688500985351
"g23836","A",-0.9081304480616
"g5265","A",2.68607592124977
"g10320","A",2.43043363568382
"g856","A",-1.45718922708778
"g22389","A",1.43351164819407
"g661","A",2.78165161251497
"g5730","A",1.40107438633754
"g17829","A",-1.36771040164349
"g6619","A",-0.92743393498876
"g21266","A",1.01605300057779
"g6766","A",2.70439491562444
"g2135","A",-2.00080234300811
"g13344","A",2.5200524226682
"g17480","A",-0.849600978843463
"g7535","A",1.52392719046434
"g18772","A",1.12203335582987
"g10564","A",-1.12416265393454
"g4815","A",1.3251657442318
"g12917","A",1.86402888520835
"g6815","A",1.13723181253558
"g2134","A",-1.97434988732222
"g22547","A",0.980582474254508
"g13388","A",3.07678860673152
"g19791","A",2.70227469538827
"g22356","A",1.88493106684153
"g25359","A",-1.01896534243822
"g23318","A",-0.936337629315204
"g6822","A",1.94476823090006
"g9965","A",-0.994880875856689
"g23781","A",-1.27019120979141
"g1384","A",1.34673402291572
"g12384","A",2.02527733200628
"g4716","A",-1.01236484872931
"g20138","A",4.66118510042976
"g10276","A",-2.41166727953601
"g21390","A",6.18889859667576
"g5729","A",2.69837583422748
"g21179","A",1.11145154944832
"g10009","A",1.62330627758961
"g4753","A",-2.76877846728503
"g6172","A",-1.62169981250169
"g4350","A",1.84857253828294
"g4349","A",1.84890006325555
"g22182","A",-1.12327711897917
"g3572","A",-1.2266341979634
"g25015","A",-0.933877787959359
"g10730","A",-1.56121651012753
"g26083","A",1.92097531089185
"g1240","A",1.41306952966497
"g8988","A",1.09501653017853
"g8956","A",-1.01520700493071
"g20938","A",1.31212428631096
"g28944","A",2.17304595585848
"g6806","A",1.26738128659599
"g10507","A",1.09190708845748
"g24375","A",-1.17509757690673
"g20963","A",5.9255939947803
"g4745","A",1.99715104695115
"g7181","A",3.37516808348095
"g7702","A",-1.19542081933348
"g22267","A",1.60876419553191
"g16036","A",1.18951069853024
"g11462","A",1.21780173228164
"g7462","A",1.8949908954084
"g26200","A",5.79774362012766
"g1300","A",3.00431251912425
"g967","A",-1.92534961779633
"g27041","A",-1.11441672924633
"g12074","A",-1.52365636947886
"g22593","A",1.2489790351678
"g16723","A",-1.90324150065976
"g6507","A",3.12758264623077
"g572","A",6.88293074705654
"g22213","A",-1.08446573069204
"g252","A",-1.11464901048281
"g876","A",-1.02212263835743
"g2175","A",-2.1352214937702
"g12600","A",2.38101284004006
"g7465","A",-1.20227222728236
"g12652","A",2.13598434901787
"g13272","A",1.62338478806475
"g3537","A",1.26661926700761
"g5289","A",-1.55211649141143
"g14064","A",-1.19890626415445
"g21949","A",1.18001517395326
"g21024","A",-0.997640469088212
"g16034","A",-1.36523745600492
"g685","A",1.50058447894726
"g7174","A",1.95012735663426
"g16184","A",-1.30957657991541
"g19925","A",1.84058770385034
"g17775","A",1.12257255310628
"g19653","A",-1.00513346174824
"g24298","A",-0.923656512313816
"g5835","A",1.63513931087051
"g7508","A",1.20005693823052
"g5184","A",-1.00656561153074
"g14444","A",1.15779846028489
"g6586","A",-0.968607580705731
"g17356","A",-1.13116313853863
"g3488","A",1.66389824829862
"g12967","A",2.56459383801317
"g10454","A",1.35665591781988
"g22492","A",-0.957905292326032
"g1652","A",1.72307608695585
"g21498","A",-1.27767843144894
"g28848","A",1.28125397986891
"g23224","A",-1.41041472464612
"g8350","A",-1.08678001388114
"g2002","A",-1.90291318998207
"g2162","A",-1.75695674625355
"g7104","A",1.03703048484709
"g20840","A",6.76156129792856
"g12053","A",6.44902540589657
"g5259","A",-1.04611195800288
"g9193","A",-0.773120416269923
"g18588","A",-6.17600832516284
"g10117","A",0.734282212561159
"g5292","A",-1.22236869300506
"g7420","A",1.57097750755767
"g3339","A",-0.888976013590871
"g27535","A",-1.37413724614388
"g11295","A",3.81255833078716
"g23349","A",-1.34947413942434
"g17211","A",2.84951437770151
"g10013","A",2.37337593235747
"g17808","A",-2.08203330527157
"g18775","A",1.32582656057016
"g681","A",1.56277316272302
"g1787","A",3.16390511223354
"g854","A",0.88719554921884
"g11879","A",3.62124187118758
"g6425","A",1.24727802069083
"g10428","A",2.89699001781915
"g18083","A",-5.92283847163379
"g581","A",2.11279813457009
"g20136","A",2.42505794825849
"g19823","A",1.24759644010155
"g16813","A",-1.64382916528619
"g17334","A",-1.08509876735301
"g16646","A",-0.938495058805526
"g29711","A",1.54118013378351
"g6565","A",-1.04185174104538
"g16567","A",-1.00667929376673
"g2097","A",2.22017128697921
"g10113","A",-1.32178657905768
"g7202","A",2.27196322260496
"g20879","A",-1.16607661317425
"g27030","A",-0.905566675636322
"g22761","A",-0.803896615754846
"g16742","A",2.16547987726502
"g7198","A",1.31005638798275
"g11039","A",1.78478227818995
"g18456","A",5.66768996075646
"g8119","A",3.591336543641
"g12038","A",-1.12496997151969
"g18634","A",1.87859040179465
"g17832","A",1.59231655173663
"g20165","A",-1.16563298406825
"g17761","A",1.70607711593758
"g3021","A",1.35672311508122
"g4967","A",-2.15686825481484
"g6377","A",1.39234606541699
"g23164","A",-1.950913452929
"g1355","A",1.38908841300822
"g11292","A",4.67839425632457
"g7826","A",-1.13951377999949
"g24072","A",-1.46194563619734
"g4933","A",-0.984681305809121
"g3148","A",-0.830141945882904
"g17148","A",5.79243668020164
"g2304","A",2.31062469724589
"g22067","A",2.80859458407495
"g7408","A",-1.26279972409752
"g14269","A",1.30415811405704
"g26972","A",-1.31099539020854
"g23307","A",1.4687909635814
"g10250","A",3.26979133838727
"g3284","A",-1.37109360007547
"g11863","A",-1.41655419316335
"g3321","A",-1.75433895013952
"g15906","A",2.11693137674121
"g27509","A",6.50510391728395
"g4961","A",-2.02655327911017
"g18750","A",1.02833775495681
"g17819","A",-1.22419136372391
"g19819","A",1.59885464604875
"g1850","A",5.80261020299223
"g18590","A",3.61832057377814
"g2256","A",1.2660799941437
"g15832","A",1.36104709910843
"g23292","A",-0.856160173725211
"g24285","A",1.38363252029444
"g24080","A",-1.04191564584088
"g16885","A",1.4908000497683
"g6417","A",6.27675159290768
"g17847","A",1.15245790835666
"g3577","A",1.45746289757117
"g28234","A",3.52650433164375
"g26892","A",-1.02004928910337
"g16270","A",-1.39162934437397
"g2422","A",1.14315468400131
"g3923","A",1.25945632552201
"g3189","A",-1.1893821615392
"g6520","A",-1.27080968933311
"g29672","A",1.65767063670002
"g4940","A",-1.62407842521326
"g46","A",-0.936463533834539
"g24379","A",-1.76297262888743
"g3219","A",2.69633041205599
"g14856","A",1.38732253018459
"g18788","A",1.58066417734429
"g285","A",1.054720941674
"g2157","A",-2.59054338876968
"g53","A",1.05959173520559
"g19638","A",1.34401974363802
"g16492","A",0.990141090506849
"g11943","A",5.60931060707645
"g11531","A",-1.00639073036291
"g16843","A",2.08409255177983
"g1722","A",-1.21160293688311
"g5837","A",1.60985151062213
"g2013","A",1.17040960664639
"g10220","A",-1.09902688401142
"g1669","A",1.84581016454198
"g12072","A",-1.5164725395826
"g18734","A",0.998230694315066
"g14708","A",6.16205847712801
"g965","A",-1.90207730851979
"g4132","A",-1.8813800001217
"g537","A",2.56965376101308
"g1931","A",1.90585044438671
"g12147","A",1.12486699563647
"g7100","A",-1.60199864816145
"g20888","A",-1.10184198483051
"g130","A",1.24968849976907
"g29727","A",1.91339873405898
"g11697","A",1.20876604446003
"g20433","A",-1.16096334177122
"g28895","A",1.75980624998777
"g1288","A",-0.988380000328745
"g9284","A",-0.902963373211964
"g19608","A",5.81152460746065
"g12815","A",5.96086663870207
"g14282","A",-0.895859401821061
"g25197","A",-1.43868794388818
"g2029","A",1.56930990858255
"g17431","A",-0.934308546187411
"g23138","A",-1.17198661686215
"g416","A",-1.15406871233361
"g11869","A",2.13144327153011
"g8066","A",-1.30262641523373
"g4882","A",1.70175903943059
"g12910","A",1.27726110072723
"g24910","A",-0.934455274678351
"g6742","A",-1.17532046395173
"g18523","A",1.52906892638055
"g2430","A",1.4452764805928
"g21494","A",-2.40706503286589
"g10244","A",1.90761336235541
"g7036","A",1.49630170468904
"g27344","A",-1.11819940661451
"g16498","A",-2.34184094720292
"g23871","A",-1.46171778172622
"g25032","A",2.30399832415966
"g7906","A",4.0485611875651
"g5136","A",1.67104805855876
"g688","A",2.4681358145314
"g15816","A",-0.946164783119954
"g1913","A",-1.43542017539213
"g15813","A",-0.906262123618675
"g14409","A",-1.67117389756787
"g16667","A",-0.859528380682966
"g13309","A",-1.16265745455168
"g6493","A",-1.15360416907089
"g12813","A",1.76749430305304
"g6567","A",-1.49860843870927
"g22005","A",-2.37825426757882
"g25014","A",1.28285486547285
"g1688","A",1.34338659493716
"g28294","A",6.18370580040674
"g21953","A",-2.65375047549402
"g23966","A",-1.58246094168184
"g22024","A",-1.52930794297664
"g6726","A",1.6082639502161
"g20220","A",-1.33680129262018
"g4983","A",1.23171302992908
"g218","A",-1.28150902535848
"g21278","A",-0.784960239424889
"g8368","A",-1.91362979516139
"g6607","A",-1.95396903956927
"g7108","A",1.10269592030758
"g19603","A",6.24199870975923
"g2231","A",-1.17772582952331
"g1910","A",-1.93806780370539
"g85","A",-0.938829152579133
"g5150","A",-1.96140423367484
